symbol,name,priceIntraday,change,percentChange,volume,avgVol3month,market,cap,pERatioTTM
ALG,Alamo Group Inc.,113.99,+3.02,+2.72%,"9,448","66,965",1.347B,17.65,
VVI,Viad Corp,66.15,+0.46,+0.70%,"10,437","113,550",1.344B,43.84,
GLNG,Golar LNG Limited,13.15,+0.14,+1.08%,"196,577",1.085M,1.332B,N/A,
FRO,Frontline Ltd.,7.68,+0.67,+9.56%,"432,621","878,757",1.33B,29.09,
TRS,TriMas Corporation,29.39,+0.15,+0.50%,"15,108","142,671",1.329B,16.79,
STNG,Scorpio Tankers Inc.,25.34,+1.47,+6.16%,"187,260","587,814",1.314B,N/A,
CATM,Cardtronics plc,28.58,+1.59,+5.89%,"115,115","503,963",1.295B,75.61,
NPO,"EnPro Industries, Inc.",62.85,+0.91,+1.46%,"17,720","119,473",1.294B,38.23,
AVAV,"AeroVironment, Inc.",53.44,+0.92,+1.75%,"21,186","208,915",1.282B,27.13,
TNC,Tennant Company,70.27,+1.12,+1.62%,"6,041","78,876",1.276B,34.45,
CBZ,"CBIZ, Inc.",23.30,+0.14,+0.60%,"28,321","205,834",1.276B,19.68,
FTAI,Fortress Transportation and Infrastructure Investors LLC,14.84,+0.05,+0.34%,"22,481","119,366",1.26B,65.66,
ATSG,"Air Transport Services Group, Inc.",20.58,+0.40,+1.96%,"37,064","297,660",1.221B,52.09,
HA,"Hawaiian Holdings, Inc.",25.47,+0.75,+3.03%,"85,390","602,212",1.204B,5.69,
RAVN,"Raven Industries, Inc.",33.25,+0.54,+1.65%,"3,463","114,630",1.198B,28.42,
HRI,Herc Holdings Inc.,41.72,+1.28,+3.17%,"32,365","221,650",1.197B,14.77,
CODI-PB,Compass Diversified Holdings LLC,24.45,+0.07,+0.29%,"5,487","24,724",1.161B,5.00,
KNL,"Knoll, Inc.",23.17,+0.19,+0.83%,"16,383","248,988",1.153B,13.55,
KRNT,Kornit Digital Ltd.,28.02,+0.48,+1.74%,"13,622","369,206",1.131B,112.98,
CODI,Compass Diversified Holdings LLC,18.80,+0.07,+0.37%,"32,608","273,734",1.126B,3.84,
CODI-PA,Compass Diversified Holdings LLC,22.95,+0.02,+0.09%,"10,885","24,220",1.123B,4.69,
TGI,"Triumph Group, Inc.",22.55,+0.67,+3.06%,"27,131","441,830",1.125B,N/A,
MCRN,Milacron Holdings Corp.,15.86,+0.09,+0.57%,"97,349",1.329M,1.118B,46.65,
AZZ,AZZ Inc.,42.05,+0.82,+1.99%,"13,009","157,136",1.1B,19.37,
WAIR,"Wesco Aircraft Holdings, Inc.",10.99,+0.03,+0.32%,"156,761","707,549",1.097B,30.54,
NCI,"Navigant Consulting, Inc.",27.83,-0.04,-0.13%,"29,043","411,547",1.095B,11.01,
TOO-PB,Teekay Offshore Partners L.P. PFD UNIT SER B,16.83,+0.01,+0.09%,918,"23,107",759.365M,N/A,
TGP,Teekay LNG Partners L.P.,13.90,+0.41,+3.04%,"22,253","187,547",1.093B,25.36,
KELYA,"Kelly Services, Inc.",27.63,+0.17,+0.64%,"12,910","169,534",1.082B,9.51,
MRTN,"Marten Transport, Ltd.",19.62,+0.26,+1.34%,"45,727","173,607",1.072B,18.17,
CSWI,"CSW Industrials, Inc.",70.42,+0.17,+0.24%,"6,287","74,411",1.058B,22.05,
PRIM,Primoris Services Corporation,19.97,+0.02,+0.10%,"16,150","172,592",1.018B,12.07,
TGP-PB,Teekay LNG Partners L.P.,25.00,+0.02,+0.08%,"7,014","31,260",1.091B,55.18,
HOLI,Hollysys Automation Technologies Ltd.,16.48,+0.23,+1.42%,"36,574","203,057",994.438M,8.04,
MATW,Matthews International Corporation,31.36,+0.32,+1.03%,"6,950","122,739",987.479M,15.81,
GLOG,GasLog Ltd.,12.15,+0.38,+3.18%,"68,264","371,423",981.268M,N/A,
LNN,Lindsay Corporation,90.00,+0.65,+0.73%,"19,148","94,712",970.767M,173.08,
HY,"Hyster-Yale Materials Handling, Inc.",58.26,+0.60,+1.04%,"11,166","90,701",970.718M,28.83,
ACCO,ACCO Brands Corporation,9.80,+0.25,+2.62%,"98,077","644,250",959.476M,9.62,
KAI,Kadant Inc.,83.80,-0.17,-0.20%,"5,203","70,561",943.613M,14.87,
HHR,HeadHunter Group PLC,18.68,-0.07,-0.37%,"2,189","110,600",934M,N/A,
SBLK,Star Bulk Carriers Corp.,9.85,-0.02,-0.20%,"214,016","585,060",922.48M,N/A,
HEES,"H&E Equipment Services, Inc.",25.77,+0.59,+2.34%,"46,270","213,255",921.994M,11.16,
WTTR,"Select Energy Services, Inc.",8.49,+0.07,+0.83%,"50,099","473,307",901.68M,40.05,
IPOA,Social Capital Hedosophia Holdings Corp.,10.38,+0.01,+0.10%,"17,597","924,222",892.692M,N/A,
GSAH,GS Acquisition Holdings Corp,10.24,0.00,0.00%,"1,400","211,298",883.2M,87.52,
VLRS,"Controladora Vuela Compañía de Aviación, S.A.B. de C.V.",8.69,-0.08,-0.91%,"30,322","296,482",866.182M,N/A,
ATRO,Astronics Corporation,26.47,-0.03,-0.11%,"24,760","324,061",868.473M,7.67,
CAAP,Corporación América Airports S.A.,5.26,-0.23,-4.19%,"103,969","154,952",841.716M,76.23,
FPAC-UN,Far Point Acquisition Corporation,10.68,0.00,0.00%,"1,200",N/A,818.1M,80.91,
KFRC,Kforce Inc.,33.75,+0.26,+0.78%,"6,055","123,000",818.61M,6.30,
GOGL,Golden Ocean Group Limited,5.63,+0.11,+1.99%,"97,570","249,914",807.618M,44.33,
TBI,"TrueBlue, Inc.",20.12,+0.41,+2.05%,"17,458","213,084",806.411M,11.95,
SP,SP Plus Corporation,35.23,+0.30,+0.86%,"7,710","103,985",806.041M,16.54,
CMCO,Columbus McKinnon Corporation,34.16,+0.66,+1.97%,"13,771","124,584",806.907M,15.18,
FPAC,Far Point Acquisition Corporation,10.23,0.00,0.00%,200,"72,387",808.809M,77.50,
DHT,"DHT Holdings, Inc.",5.62,+0.30,+5.73%,"364,000","991,950",801.107M,N/A,
GRC,The Gorman-Rupp Company,30.87,+0.38,+1.25%,"3,538","42,420",806.738M,21.27,
SXI,Standex International Corporation,62.40,+0.59,+0.95%,"23,602","72,033",789.429M,11.65,
WNC,Wabash National Corporation,14.31,+0.26,+1.85%,"42,403","384,071",779.274M,13.03,
GBX,"The Greenbrier Companies, Inc.",23.87,+0.84,+3.65%,"51,410","529,801",775.381M,11.85,
ROAD,"Construction Partners, Inc.",14.94,+0.19,+1.29%,"6,930","158,244",772.129M,18.42,
FBM,"Foundation Building Materials, Inc.",17.74,+0.41,+2.37%,"23,536","275,458",762.609M,521.76,
ARCB,ArcBest Corporation,29.55,+1.17,+4.12%,"28,540","256,058",754.125M,9.23,
RGR,"Sturm, Ruger & Company, Inc.",41.84,+0.32,+0.77%,"21,029","163,587",731.585M,18.25,
THR,"Thermon Group Holdings, Inc.",22.31,+0.28,+1.27%,"5,028","139,496",730.182M,34.86,
CASS,"Cass Information Systems, Inc.",50.27,+0.23,+0.46%,"1,283","32,038",728.382M,24.41,
CIR,"CIRCOR International, Inc.",36.40,+0.49,+1.36%,"14,088","321,658",724.538M,N/A,
AAWW,"Atlas Air Worldwide Holdings, Inc.",27.68,+0.74,+2.75%,"110,439","328,676",715.641M,3.65,
GMLP,Golar LNG Partners LP,10.02,+0.26,+2.66%,"69,801","219,765",710.336M,22.77,
EEX,"Emerald Expositions Events, Inc.",9.70,+0.12,+1.25%,"6,099","133,250",698.222M,N/A,
FVRR,Fiverr International Ltd.,22.41,+0.73,+3.37%,"15,358",1.235M,694.602M,N/A,
AMRC,"Ameresco, Inc.",14.83,+0.09,+0.61%,"8,090","108,642",688.303M,19.83,
CCX,Churchill Capital Corp II,9.93,0.00,0.00%,"14,200","11,532",685.17M,N/A,
GLDD,Great Lakes Dredge & Dock Corporation,10.43,+0.30,+2.96%,"62,660","578,204",665.708M,23.13,
BBSI,"Barrett Business Services, Inc.",88.36,+0.17,+0.19%,"10,831","44,239",660.03M,14.23,
KBAL,"Kimball International, Inc.",17.73,+0.15,+0.82%,"28,667","112,998",650.901M,16.72,
ASTE,"Astec Industries, Inc.",28.77,+0.41,+1.43%,"8,309","143,453",648.22M,N/A,
CNR,"Cornerstone Building Brands, Inc.",5.15,+0.16,+3.21%,"330,827","883,777",646.531M,N/A,
CMRE,Costamare Inc.,5.48,+0.17,+3.20%,"60,938","322,628",627.465M,21.00,
AGX,"Argan, Inc.",39.88,+0.09,+0.23%,"6,704","119,979",623.458M,35.77,
KNOP,KNOT Offshore Partners LP,18.92,+0.17,+0.91%,"7,278","88,604",618.576M,12.25,
TG,Tredegar Corporation,18.38,+0.38,+2.11%,"5,193","91,949",613.001M,23.00,
FORR,"Forrester Research, Inc.",32.96,+0.08,+0.24%,"11,672","52,230",611.474M,N/A,
NPK,"National Presto Industries, Inc.",85.82,+0.32,+0.37%,"16,540","92,238",600.314M,17.23,
CMRE-PB,Costamare Inc.,23.64,0.00,0.00%,250,"3,507",603.019M,90.57,
CMRE-PC,Costamare Inc.,24.72,-0.10,-0.42%,"1,250","9,597",599.171M,94.71,
HMLP-PA,Höegh LNG Partners LP,26.48,+0.03,+0.11%,945,"14,304",628.693M,13.35,
AEGN,Aegion Corporation,19.39,+0.38,+2.00%,"7,806","123,957",599.042M,N/A,
CMRE-PD,Costamare Inc.,25.20,+0.25,+1.00%,"5,031","9,093",595.456M,96.55,
HCCI,"Heritage-Crystal Clean, Inc",25.70,-0.64,-2.43%,"1,744","53,422",595.739M,45.09,
NSSC,"Napco Security Technologies, Inc.",31.72,+0.46,+1.47%,"25,633","199,234",586.024M,52.78,
CMRE-PE,Costamare Inc.,25.43,0.00,0.00%,600,"16,097",586.68M,97.43,
DXPE,"DXP Enterprises, Inc.",33.15,+0.56,+1.70%,"11,102","80,619",583.773M,15.16,
TPGH,TPG Pace Holdings Corp.,10.27,0.00,0.00%,"6,150","336,679",577.688M,71.32,
ULH,"Universal Logistics Holdings, Inc.",19.93,-0.08,-0.40%,"2,140","62,444",574.757M,9.23,
CCH,Collier Creek Holdings,10.23,+0.18,+1.79%,200,"64,682",571.601M,N/A,
TPGH-UN,TPG Pace Holdings Corp.,10.76,0.00,0.00%,100,N/A,567.675M,74.72,
FLY,Fly Leasing Limited,17.31,+0.33,+1.94%,"25,965","204,711",561.751M,4.42,
HMLP,Höegh LNG Partners LP,16.90,+0.20,+1.20%,"14,372","91,938",561.117M,9.82,
CYD,China Yuchai International Limited,13.68,+0.10,+0.74%,661,"45,582",558.942M,4.01,
ECHO,"Echo Global Logistics, Inc.",20.07,+0.33,+1.67%,"18,630","254,563",547.558M,22.20,
RECN,"Resources Connection, Inc.",17.13,+0.15,+0.88%,"11,484","131,160",545.546M,17.48,
TRMD,TORM plc,7.10,0.00,0.00%,100,"2,084",547.488M,473.33,
LPG,Dorian LPG Ltd.,9.80,+0.43,+4.56%,"71,871","461,115",539.475M,N/A,
HSII,"Heidrick & Struggles International, Inc.",28.13,+0.68,+2.48%,"18,482","135,561",538.178M,10.24,
MTW,"The Manitowoc Company, Inc.",14.82,+0.06,+0.44%,"77,498","356,738",530.557M,N/A,
TISI,"Team, Inc.",17.50,+0.36,+2.13%,"28,352","197,393",529.488M,N/A,
EBF,"Ennis, Inc.",20.19,+0.08,+0.40%,"9,173","113,738",527.236M,13.89,
TOO-PE,Teekay Offshore Partners L.P.,16.36,-0.12,-0.71%,"4,210","27,615",477.85M,N/A,
NVGS,Navigator Holdings Ltd.,9.42,+0.18,+1.95%,"21,310","127,784",525.938M,N/A,
TPC,Tutor Perini Corporation,10.35,+0.12,+1.17%,"49,564","513,525",519.365M,5.49,
VEC,"Vectrus, Inc.",43.38,+1.57,+3.76%,"32,594","89,158",499.14M,14.33,
DCO,Ducommun Incorporated,43.05,+0.20,+0.47%,"26,207","96,915",496.453M,25.16,
QUAD,"Quad/Graphics, Inc.",9.59,+0.09,+0.89%,"37,796","643,368",493.977M,N/A,
TOO-PA,Teekay Offshore Partners L.P.,16.89,+0.41,+2.49%,"5,137","25,289",563.957M,N/A,
ERII,"Energy Recovery, Inc.",8.87,+0.05,+0.57%,"35,188","209,947",487.536M,36.96,
HCKT,"The Hackett Group, Inc.",16.26,+0.24,+1.50%,"20,181","113,426",485.462M,27.19,
INSW,"International Seaways, Inc.",16.45,+0.42,+2.62%,"20,799","162,419",484.283M,N/A,
MYRG,MYR Group Inc.,28.91,+0.41,+1.44%,"5,407","61,746",480.195M,14.53,
MG,"Mistras Group, Inc.",15.89,+0.30,+1.89%,"4,620","79,506",455.815M,N/A,
POWL,"Powell Industries, Inc.",38.22,+0.33,+0.86%,"5,022","42,909",441.479M,"4,246.11",
MOSC,Mosaic Acquisition Corp.,10.22,0.00,0.00%,1,"111,261",440.738M,77.42,
TRC,Tejon Ranch Co.,16.98,+0.02,+0.15%,"4,422","64,401",440.69M,99.85,
CAI-PA,"CAI International, Inc.",26.00,+0.01,+0.04%,"1,158","5,082",435.874M,8.06,
LXFR,Luxfer Holdings PLC,16.58,+0.11,+0.67%,"7,232","260,671",450.916M,139.33,
CAI-PB,"CAI International, Inc.",25.85,+0.06,+0.22%,800,"4,901",433.115M,8.01,
DSSI,Diamond S Shipping Inc.,10.69,+0.37,+3.59%,"13,617","187,360",431.925M,N/A,
SALT,Scorpio Bulkers Inc.,5.94,+0.28,+4.95%,"112,663","395,701",430.579M,17.89,
AOBC,American Outdoor Brands Corporation,7.84,+0.06,+0.77%,"117,458","713,225",429.647M,23.76,
TGH,Textainer Group Holdings Limited,7.39,+0.46,+6.64%,"40,712","139,107",424.53M,13.46,
SPAR,"Spartan Motors, Inc.",11.85,-0.06,-0.50%,"23,923","210,295",418.907M,34.85,
NFC,New Frontier Corporation,10.19,-0.04,-0.39%,"121,701","159,057",412.313M,N/A,
TITN,Titan Machinery Inc.,18.06,+0.10,+0.56%,"17,488","168,915",400.639M,30.15,
RWGE,Regalwood Global Energy Ltd.,10.30,0.00,0.00%,1,"52,460",386.25M,73.57,
LGC-UN,Legacy Acquisition Corp.,10.50,0.00,0.00%,0,N/A,385M,134.62,
RWGE-UN,Regalwood Global Energy Ltd.,10.41,-0.04,-0.38%,2,N/A,382.172M,74.36,
LGC,Legacy Acquisition Corp.,10.15,0.00,0.00%,961,"21,044",380.625M,130.13,
HAYN,"Haynes International, Inc.",30.11,+0.61,+2.08%,"6,577","65,309",376.841M,65.47,
CCRN,"Cross Country Healthcare, Inc.",10.10,+0.08,+0.80%,"13,246","172,169",372.592M,N/A,
TRNE,Trine Acquisition Corp.,9.77,-0.01,-0.05%,"4,100","99,036",366.371M,N/A,
IIIN,"Insteel Industries, Inc.",19.02,+0.35,+1.87%,"3,575","91,568",366.154M,22.12,
PKE,Park Aerospace Corp.,17.63,+0.20,+1.15%,"9,545","143,292",361.281M,3.19,
PKOH,Park-Ohio Holdings Corp.,27.93,+0.05,+0.17%,"1,845","28,814",352.784M,6.34,
VSEC,VSE Corporation,32.48,+0.24,+0.75%,"2,248","23,541",356.343M,9.97,
RPLA,Replay Acquisition Corp.,9.89,0.00,0.00%,"2,713","72,225",355.422M,N/A,
RPLA-UN,Replay Acquisition Corp.,10.02,-0.02,-0.20%,"1,000",N/A,351.124M,N/A,
LAWS,"Lawson Products, Inc.",38.97,+0.95,+2.50%,"5,676","37,485",350.315M,50.48,
GNK,Genco Shipping & Trading Limited,8.34,+0.28,+3.47%,"30,553","228,484",347.419M,N/A,
SPLP-PA,Steel Partners Holdings L.P.,21.36,0.00,0.00%,8,"18,888",342.666M,N/A,
CAI,"CAI International, Inc.",19.43,+0.32,+1.70%,"34,833","149,741",338.55M,6.02,
SPLP,Steel Partners Holdings L.P.,13.40,+0.20,+1.52%,121,"4,969",334.447M,N/A,
CRAI,"CRA International, Inc.",41.94,+0.32,+0.77%,"11,650","60,682",330.302M,16.84,
RRTS,"Roadrunner Transportation Systems, Inc.",8.44,-0.17,-1.97%,"2,768","46,279",317.08M,N/A,
ASPS,Altisource Portfolio Solutions S.A.,19.83,+0.31,+1.59%,"6,281","87,260",317.258M,N/A,
DSX-PB,Diana Shipping Inc.,24.89,+0.09,+0.36%,"5,684","4,782",307.927M,192.95,
GRAF,Graf Industrial Corp.,10.10,+0.09,+0.90%,125,"37,934",307.753M,N/A,
STRL,"Sterling Construction Company, Inc.",11.22,+0.16,+1.45%,"19,114","153,077",296.393M,12.30,
PVT,Pivotal Acquisition Corp.,10.15,+0.04,+0.40%,"10,000","254,111",291.812M,N/A,
USDP,USD Partners LP,10.70,+0.01,+0.09%,"16,433","43,401",283.59M,31.84,
SHLL-UN,Tortoise Acquisition Corp.,10.05,0.00,0.00%,100,N/A,283.379M,N/A,
TNP-PE,Tsakos Energy Navigation Limited,22.29,+0.09,+0.39%,703,"15,143",281.802M,N/A,
TNP-PD,Tsakos Energy Navigation Limited,21.79,-0.01,-0.03%,"1,100","12,092",277.883M,N/A,
VRTV,Veritiv Corporation,17.23,+0.44,+2.65%,"7,969","100,526",277.316M,N/A,
RYI,Ryerson Holding Corporation,7.27,+0.07,+0.97%,"10,099","179,350",274.688M,2.22,
TNP-PC,Tsakos Energy Navigation Limited,25.76,+0.07,+0.26%,"1,500","4,279",273.198M,N/A,
NNBR,"NN, Inc.",6.39,+0.33,+5.45%,"25,666","248,500",270.725M,N/A,
TNP-PF,Tsakos Energy Navigation Limited,21.83,-0.03,-0.14%,"10,550","16,102",269.697M,N/A,
CVTI,"Covenant Transportation Group, Inc.",14.60,+0.48,+3.40%,"24,040","130,325",269.491M,7.00,
NWPX,Northwest Pipe Company,26.75,+0.05,+0.19%,"3,975","24,839",260.413M,10.67,
LHC,Leo Holdings Corp.,10.23,+0.03,+0.29%,"1,116","415,473",255.75M,N/A,
CECE,CECO Environmental Corp.,7.15,+0.12,+1.71%,"15,246","153,355",251.715M,N/A,
SRT,"StarTek, Inc.",6.50,+0.05,+0.78%,"16,835","115,341",249.991M,N/A,
SMHI,SEACOR Marine Holdings Inc.,11.68,+0.19,+1.61%,"2,024","36,539",248.57M,N/A,
MEC,"Mayville Engineering Company, Inc.",11.85,+0.01,+0.08%,"6,560","97,639",233.923M,N/A,
FSTR,L.B. Foster Company,21.74,-0.14,-0.64%,"5,386","52,025",230.166M,N/A,
SHLL,Tortoise Acquisition Corp.,9.85,0.00,0.00%,107,"87,453",229.514M,N/A,
RMG,RMG Acquisition Corp.,9.82,0.00,0.00%,100,"74,028",225.86M,N/A,
GIX,"GigCapital2, Inc.",9.86,0.00,0.00%,5,"46,576",219.385M,N/A,
IPOA-UN,Social Capital Hedosophia Holdings Corp.,11.00,0.00,0.00%,10,N/A,214.619M,N/A,
ERA,Era Group Inc.,9.59,+0.05,+0.52%,"13,132","133,222",203.604M,8.45,
MESA,"Mesa Air Group, Inc.",6.36,+0.22,+3.58%,"66,462","350,184",199.789M,3.90,
ASC,Ardmore Shipping Corporation,5.97,+0.12,+2.05%,"16,618","228,685",197.594M,N/A,
CPLP,Capital Product Partners L.P.,10.77,+0.15,+1.39%,"8,525","110,098",195.725M,N/A,
GHM,Graham Corporation,19.29,-0.19,-0.98%,"2,788","21,261",190.601M,N/A,
BRPM,B. Riley Principal Merger Corp.,9.79,+0.02,+0.20%,500,"29,878",180.441M,N/A,
AMSC,American Superconductor Corporation,8.13,+0.21,+2.66%,"19,476","285,938",175.343M,6.07,
BRPM-UN,B. Riley Principal Merger Corp.,10.00,0.00,0.00%,"1,400",N/A,175.494M,N/A,
NMM,Navios Maritime Partners L.P.,15.81,+0.30,+1.93%,"53,547","51,119",173.654M,N/A,
SB-PC,"Safe Bulkers, Inc.",21.22,-0.32,-1.49%,"2,361","3,409",149.166M,136.92,
SB-PD,"Safe Bulkers, Inc.",21.56,-0.33,-1.53%,500,"8,452",150.835M,139.07,
DLNG-PA,Dynagas LNG Partners LP,18.20,-0.01,-0.05%,148,"14,428",115.074M,189.58,
TWIN,"Twin Disc, Incorporated",10.00,+0.15,+1.52%,"6,593","35,901",130.985M,7.19,
PRGX,"PRGX Global, Inc.",5.18,+0.08,+1.57%,"3,093","39,300",122.099M,79.69,
XONE,The ExOne Company,7.37,-0.05,-0.67%,"8,742","111,863",120.974M,N/A,
DAC,Danaos Corporation,6.97,-0.03,-0.43%,"3,535","6,817",107.151M,10.25,
GRIN,Grindrod Shipping Holdings Ltd.,5.29,+0.28,+5.59%,"22,418","9,138",100.848M,N/A,
TRNE-UN,Trine Acquisition Corp.,10.20,+0.08,+0.79%,"50,000",N/A,87.099M,N/A,
ISSC,"Innovative Solutions and Support, Inc.",5.10,-0.04,-0.68%,"4,805","33,196",85.816M,255.24,
NNA,Navios Maritime Acquisition Corporation,5.93,+0.70,+13.40%,"27,406","36,682",81.419M,N/A,
GSL-PB,"Global Ship Lease, Inc.",24.33,+0.12,+0.52%,200,"4,009",81.365M,N/A,
USAK,"USA Truck, Inc.",8.14,+0.25,+3.22%,"9,338","140,182",69.887M,6.73,
PVT-UN,Pivotal Acquisition Corp.,11.50,0.00,0.00%,0,N/A,70.08M,N/A,
GSL,"Global Ship Lease, Inc.",6.86,+0.11,+1.59%,"2,958","19,509",68.179M,N/A,
PATI,"Patriot Transportation Holding, Inc.",18.00,0.00,0.00%,111,"1,100",60.252M,27.31,
DLNG-PB,Dynagas LNG Partners LP,16.87,+0.32,+1.95%,"2,624","12,552",55.143M,N/A,
AXR,AMREP Corporation,5.57,+0.01,+0.18%,102,"8,773",45.323M,29.47,
SCX,The L.S. Starrett Company,5.77,+0.11,+1.94%,"4,991","8,568",40.379M,7.49,
HSON,"Hudson Global, Inc.",12.42,0.00,0.00%,1,"3,026",36.76M,N/A,
PIC-UN,Pivotal Investment Corporation II,10.10,0.00,0.00%,"35,000",N/A,N/A,N/A,
SBE-UN,Switchback Energy Acquisition Corporation,9.99,0.00,0.00%,"172,015",N/A,N/A,N/A,
GIX-UN,"GigCapital2, Inc.",10.05,0.00,0.00%,"10,000",N/A,N/A,N/A,
MOSC-UN,Mosaic Acquisition Corp.,10.55,0.00,0.00%,"20,126",N/A,454.969M,N/A,
GMLPP,Golar LNG Partners LP 8.75% CUM PFD A,25.11,+0.09,+0.37%,"6,299","19,734",N/A,N/A,
OAC-UN,Oaktree Acquisition Corp,10.15,0.00,0.00%,"1,460",N/A,N/A,N/A,
TRTN-PB,Triton International Limited,26.41,+0.17,+0.65%,"2,240","69,253",N/A,N/A,
SCPE-UN,SC Health Corporation,10.28,+0.03,+0.29%,100,N/A,N/A,N/A,
CCX-UN,Churchill Capital Corp II,10.38,0.00,0.00%,600,N/A,N/A,N/A,
NSCO,"Nesco Holdings, Inc.",6.56,-0.27,-3.95%,"5,334","307,764",N/A,N/A,
